image;species;individual_id;mammal group;categories
434e23e4224c43.jpg;false_killer_whale;bf2e0d964354;dolphin;0
d98abe848be67b.jpg;bottlenose_dolphin;c4fb4bb52036;dolphin;0
c430314dc1262e.jpg;killer_whale;877abdf351d2;dolphin;0
8b3e7758c32b7a.jpg;minke_whale;ce6e37904aa4;whale;1
2a5d54c664b18d.jpg;killer_whale;3a8a5f684108;dolphin;0
822e4e6b554313.jpg;beluga;617368452785;beluga;2
6aec49a4c2e3b6.jpg;beluga;cd720f8127f5;beluga;2
975d657bada842.jpg;bottlenose_dolphin;ad981a124bbd;dolphin;0
ef572eba26b5a8.jpg;beluga;7bdf83ff6076;beluga;2
b743833684a661.jpg;blue_whale;b60d20170b06;whale;1
890d7ca6b533ba.jpg;killer_whale;b267030bf51d;dolphin;0
29edbe6f0e35c6.jpg;beluga;7ab891ff314d;beluga;2
e1960bb4d5d294.jpg;killer_whale;3094278f210e;dolphin;0
911b321908e72c.jpg;blue_whale;faacf92ac10f;whale;1
83d7c5645c8b57.jpg;beluga;a0d9288faf36;beluga;2
d6f3068c7f435e.jpg;bottlenose_dolphin;956562ff2888;dolphin;0
a45baa7de570be.jpg;beluga;54a0425676a6;beluga;2
8385eaea7c476e.jpg;beluga;cc8aec55bda6;beluga;2
ff354f8beea3cf.jpg;dusky_dolphin;b21e23c695cc;dolphin;0
c7b5f373e06ecd.jpg;beluga;aeae6f5bf5cd;beluga;2
2ecaf1c0b06423.jpg;beluga;feb83f738146;beluga;2
47d0d37f5f21c6.jpg;dusky_dolphin;7212876b11ca;dolphin;0
bf55ccc744c6f3.jpg;fin_whale;dc24c586641e;whale;1
c28730a0f67f0b.jpg;beluga;4f87f855216a;beluga;2
67db030fd3b388.jpg;dusky_dolphin;5ec7122b8bf1;dolphin;0
d2050751844244.jpg;beluga;79bb59a9ddc8;beluga;2
86ee1a8f99f2c7.jpg;kiler_whale;5eb42bb51e7f;whale;1
225101da2fceb1.jpg;beluga;4e0949156bd7;beluga;2
dc2a603d8d96c5.jpg;false_killer_whale;58819583fb02;dolphin;0
fba6c65f73302d.jpg;false_killer_whale;4b9bc905af99;dolphin;0
fd628d6dca1e4b.jpg;beluga;a4ecc3308dc5;beluga;2
f454ab2c240ae9.jpg;blue_whale;e88534941593;whale;1
3dbb3ce9b69336.jpg;beluga;f46ffd91bde6;beluga;2
e671cb0f506618.jpg;bottlenose_dolphin;9e89f8e28807;dolphin;0
8df3e3a64fa35f.jpg;bottlenose_dolpin;197fb9be3c85;dolphin;0
d1071ac79245bf.jpg;bottlenose_dolphin;858ad0f8a9e5;dolphin;0
5dbc393ec711fa.jpg;beluga;d218dff09dab;beluga;2
51f833fc607c46.jpg;dusky_dolphin;dce80b9af643;dolphin;0
b3862e6e7350e1.jpg;beluga;fd92aac78676;beluga;2
17626526e8fbee.jpg;false_killer_whale;e33a507393ca;dolphin;0
914baf2db1b010.jpg;blue_whale;8cafdf54787d;whale;1
3b73565803c45a.jpg;cuviers_beaked_whale;42ecfa2139c1;whale;1
86acd87721b966.jpg;blue_whale;9ed88b6a0ba2;whale;1
2ade0b72f8dca5.jpg;beluga;a84e80808eb5;beluga;2
3fd682d9e111d7.jpg;humpback_whale;ae4343270756;whale;1
9aa4802ff7716c.jpg;false_killer_whale;ee0ca4cf0faf;dolphin;0
41854c1665d3a2.jpg;blue_whale;2b6c3cd60228;whale;1
9b43da9b93283c.jpg;beluga;06ef73efe924;beluga;2
28a65e50a4e1b3.jpg;blue_whale;2d00e89400ee;whale;1
ea2f5e113a4129.jpg;beluga;262f464ee602;beluga;2
83e3353a5ac6ce.jpg;minke_whale;93a5d07cf8af;whale;1
49d9cb86bd3743.jpg;bottlenose_dolphin;bc1eb2241633;dolphin;0
4984fc35952828.jpg;killer_whale;90a7efb12dbd;dolphin;0
08de19eda2fe76.jpg;beluga;191e293af2b5;beluga;2
16604e1617d744.jpg;beluga;1ff6d285b427;beluga;2
5ffad3fb43d2b4.jpg;beluga;6f147dfda851;beluga;2
c1942823369440.jpg;beluga;7593d2aee842;beluga;2
177730a8eceb5c.jpg;beluga;79c94459ece0;beluga;2
eddae983a65392.jpg;beluga;afbfd0d6b694;beluga;2
954d9fee0043c3.jpg;gray_whale;2ca0b9b39092;whale;1
9957adb3b78e96.jpg;killer_whale;a34a16ad0bcc;dolphin;0
17765d5efd8cd2.jpg;beluga;3cdec3c60be9;beluga;2
48df33f9b8a990.jpg;blue_whale;9afd031af8d5;whale;1
ed09907b7d2d88.jpg;beluga;f17a28521e9d;beluga;2
08dc9d26efc575.jpg;humpback_whale;10e758eb503a;whale;1
cd28d8ebac53d3.jpg;beluga;124534ac8131;beluga;2
0834b9b71a0ee2.jpg;bottlenose_dolphin;16d546640ec8;dolphin;0
0a53d2f897157c.jpg;humpback_whale;e7507087b6ed;whale;1
f02be32d673dbd.jpg;bottlenose_dolpin;0da7afce668f;dolphin;0
cd475816062f3b.jpg;beluga;d7f77bb9512e;beluga;2
6cde24ba7604bf.jpg;beluga;1f8278f25c3f;beluga;2
c86272f5f54146.jpg;blue_whale;ed72710d3872;whale;1
6b1ffe77d7037b.jpg;humpback_whale;2dd8974deb39;whale;1
3fed478a162617.jpg;beluga;985e7d6a8052;beluga;2
a88d4a1a2138f2.jpg;beluga;60fb81bc83d4;beluga;2
3a111cebd863b0.jpg;blue_whale;7bc858251995;whale;1
d602c210501786.jpg;beluga;989563596678;beluga;2
ceb8e728f5ec94.jpg;dusky_dolphin;920123bd966e;dolphin;0
1295785b329a72.jpg;kiler_whale;5eb42bb51e7f;whale;1
f09571fc0a64be.jpg;bottlenose_dolphin;f7cf62f9cc85;dolphin;0
500b13414592fa.jpg;beluga;ea028dce5acc;beluga;2
02940af0f955a8.jpg;killer_whale;edba4177e0b3;dolphin;0
f920f1925a6b42.jpg;humpback_whale;fb0b61871ff6;whale;1
f3bc3d07062d8b.jpg;melon_headed_whale;d00728291a7b;whale;1
31129dab2cc250.jpg;humpback_whale;d6c51e25a497;whale;1
e5556258b6778b.jpg;fin_whale;9f2316347214;whale;1
8966f6247eacb2.jpg;beluga;85bb1773bb58;beluga;2
b05dd4f0d62866.jpg;blue_whale;4f08077f3032;whale;1
e9ea999b3f1a4c.jpg;dusky_dolphin;278e8498c146;dolphin;0
f670ba8fbf9adf.jpg;beluga;b4dafc359dec;beluga;2
a4d2ae09d124ee.jpg;beluga;3efdf8a45226;beluga;2
8297d363aa7c38.jpg;beluga;110fb17bd235;beluga;2
20bcc21732f30e.jpg;beluga;10a3daaf6c1c;beluga;2
306fd5a003d9cd.jpg;beluga;330916ac6f24;beluga;2
38610118e24c40.jpg;beluga;0f71e50dfef4;beluga;2
b97428f51fa61b.jpg;false_killer_whale;2280b5fcc6c2;dolphin;0
011c2171176e57.jpg;humpback_whale;df109f6bede4;whale;1
45e2e5db96f888.jpg;false_killer_whale;70cb601590e9;dolphin;0
ed527ef1ba335b.jpg;melon_headed_whale;163e27692cc9;whale;1
331994c525a88f.jpg;bottlenose_dolpin;70858f1edf62;dolphin;0
b82ccce0db6b2d.jpg;beluga;a1fdc77441b3;beluga;2
bee91acbf46a83.jpg;beluga;6e513d044f76;beluga;2
e6ac58c13ad0ef.jpg;humpback_whale;6e8b8fed87af;whale;1
a60bb807d173f3.jpg;humpback_whale;49dc55655231;whale;1
fab6224b6f3fec.jpg;false_killer_whale;ec2c29af2294;dolphin;0
a9fa736f2b9f48.jpg;blue_whale;4f2adcd1a659;whale;1
485a00b860b99e.jpg;minke_whale;d8494dbeeee2;whale;1
ebe14a424e0275.jpg;beluga;9a3eecb8a07f;beluga;2
90f2984e33cdd3.jpg;beluga;656a2627a5bd;beluga;2
400ad1217d0362.jpg;fin_whale;ea8160d46f8f;whale;1
73107d3840d2e9.jpg;dusky_dolphin;778f53ba950b;dolphin;0
d04813648d9696.jpg;bottlenose_dolphin;ffbb4e585ff2;dolphin;0
2e8f18c4415fa1.jpg;humpback_whale;8f85037ce326;whale;1
97f6dd7231cf25.jpg;bottlenose_dolphin;8bc942512479;dolphin;0
f962697480a4a6.jpg;fin_whale;4c05de75c703;whale;1
fba7390f25e74d.jpg;cuviers_beaked_whale;8ae8ff1e71a9;whale;1
0e8acf872aa28d.jpg;beluga;5dc6032fca87;beluga;2
c425a710b30005.jpg;humpback_whale;2b363986af8d;whale;1
f3335af07c38e5.jpg;bottlenose_dolphin;445270d9ad52;dolphin;0
1ea21bda9f93ab.jpg;beluga;a1380153640a;beluga;2
014699bde284ee.jpg;humpback_whale;17757e0eff14;whale;1
b4770241249464.jpg;southern_right_whale;8e6fe0785478;whale;1
16bef0ee251923.jpg;bottlenose_dolphin;7485701415cd;dolphin;0
65939b4419b849.jpg;long_finned_pilot_whale;d6aaaef9e9be;whale;1
8eb1257662133f.jpg;humpback_whale;6c72e287a822;whale;1
b2aacd9544d2b9.jpg;bottlenose_dolpin;11c1ded0d907;dolphin;0
d1d2c6ee8e6e0b.jpg;bottlenose_dolphin;48936da899c3;dolphin;0
4475b421d99a64.jpg;beluga;c070eadfe7f6;beluga;2
65b53cd3d0b1bb.jpg;bottlenose_dolphin;695bb814ce56;dolphin;0
09252e6f9a9a18.jpg;bottlenose_dolphin;8bc942512479;dolphin;0
7db3329f82c4a2.jpg;beluga;fbab4e92266f;beluga;2
2d9f0e0da6802b.jpg;spinner_dolphin;7e74ecd68be6;dolphin;0
e8ab3760bfd4de.jpg;dusky_dolphin;517333ea7967;dolphin;0
5302d44c1288b8.jpg;bottlenose_dolphin;b9907151f66e;dolphin;0
ee7d96da9a0b35.jpg;beluga;ac78f6cd18a4;beluga;2
0a3f7ed710605e.jpg;beluga;9900f41daf3e;beluga;2
29c78e51a5769e.jpg;spinner_dolphin;edf171c255bb;dolphin;0
2d5a5ba3b1494d.jpg;beluga;5fc809d9e819;beluga;2
52a08ec6ba9298.jpg;beluga;2e268c8dbd31;beluga;2
4721725fbd842f.jpg;beluga;1c75e49514cf;beluga;2
b373475b0afdd1.jpg;humpback_whale;8e5253662392;whale;1
bed8f76908f9f2.jpg;beluga;ce4548347fa4;beluga;2
130a60d0e7fd96.jpg;white_sided_dolphin;3118a64f885a;dolphin;0
1186ac280f2641.jpg;beluga;1f9588c4e01c;beluga;2
a80786c1ecccb1.jpg;beluga;f63a230f2e7b;beluga;2
9020cb49aebfe1.jpg;bottlenose_dolphin;c27db73f0e3b;dolphin;0
05a8a7c0d18411.jpg;bottlenose_dolphin;ca886e0b34a3;dolphin;0
08e6aa4fd8c307.jpg;pilot_whale;38553a1da712;whale;1
807f323d0bc710.jpg;short_finned_pilot_whale;6aa75e378b6a;whale;1
1292d65caa2ff6.jpg;humpback_whale;6bee5b8219a5;whale;1
a2e85cd37d37d1.jpg;gray_whale;348f0fca7d1b;whale;1
eb7bbf00316cec.jpg;beluga;6028ef525e8f;beluga;2
81f30ddcf1f476.jpg;pilot_whale;20dbf6336aca;whale;1
d4f7c9de7ea92f.jpg;beluga;5d4141694377;beluga;2
29231e5be5c3e1.jpg;beluga;5fc809d9e819;beluga;2
c7cc2faf696748.jpg;blue_whale;5cee0265ac9d;whale;1
87a23bd8b492f3.jpg;humpback_whale;45fc3a8e1d4e;whale;1
ad2c5616ba71a7.jpg;killer_whale;65da58831d8b;dolphin;0
8a5832d0bdbd95.jpg;beluga;f17a28521e9d;beluga;2
70cda027cfa878.jpg;bottlenose_dolphin;136b6c84830f;dolphin;0
5ca1e40ab1d4ce.jpg;fin_whale;180c0ab04dcd;whale;1
0a99cbb091b9b8.jpg;humpback_whale;d1f90ae774ca;whale;1
658c81c7792b9e.jpg;beluga;51081e431bca;beluga;2
a9fb900a4c8f87.jpg;dusky_dolphin;34659a010623;dolphin;0
27b254a8dd0d86.jpg;bottlenose_dolphin;8b712d2a5313;dolphin;0
7dd7236ff7a859.jpg;minke_whale;0c9a8ef7e2ba;whale;1
fb26cdb93a0cd9.jpg;beluga;66423582531a;beluga;2
efa7968b8ea0de.jpg;beluga;9c2cb13772b1;beluga;2
773f20b56ad1d3.jpg;false_killer_whale;627009b91517;dolphin;0
169ace17307a5e.jpg;white_sided_dolphin;6b83bb30cfdc;dolphin;0
2149571a1ece7f.jpg;bottlenose_dolphin;a59972315f7d;dolphin;0
f38c158ff550e5.jpg;southern_right_whale;57c4285438ae;whale;1
65cba2606353f5.jpg;false_killer_whale;b75810d6e594;dolphin;0
3e19751d99eb89.jpg;beluga;3db418812f4f;beluga;2
5c292f9d0b042f.jpg;beluga;20c4589b5b16;beluga;2
555e1cf7be7f88.jpg;bottlenose_dolphin;c2705f9e75c8;dolphin;0
4f7f08f509ec1d.jpg;spinner_dolphin;b7d9e0597dc1;dolphin;0
292c4cf3770cdd.jpg;beluga;a9f87526d3ef;beluga;2
abef78fb6c100c.jpg;beluga;1ebf7234874c;beluga;2
8484fd5dd66ed2.jpg;sei_whale;76d04a8ce517;whale;1
8cc2c5e7b1e205.jpg;beluga;a52e4ad2dbb3;beluga;2
45a05b5608474e.jpg;beluga;df94b15285b9;beluga;2
cf1f96450e0123.jpg;humpback_whale;d5b28257276e;whale;1
2176e24f2b4f5e.jpg;sei_whale;f7d876a66950;whale;1
971c48e20ff367.jpg;blue_whale;6964db8c0865;whale;1
50b23eceacead3.jpg;southern_right_whale;855ac4f34b8a;whale;1
a1640c579d5fde.jpg;bottlenose_dolphin;4b228615a4b1;dolphin;0
b03670f69d9848.jpg;humpback_whale;1495104ed389;whale;1
3847359aa37e6f.jpg;dusky_dolphin;b494b250f23f;dolphin;0
d5bfc3b2e52025.jpg;blue_whale;65417b0e685d;whale;1
a8ec6e7d4b9c0b.jpg;beluga;7593d2aee842;beluga;2
3365c8aa5517ff.jpg;beluga;b91c12ffc2b0;beluga;2
e24fc2f21fab42.jpg;beluga;be315fad6ef4;beluga;2
61ac978a848e6c.jpg;beluga;134564e790e0;beluga;2
5381e7c6dd7611.jpg;beluga;216379f400c2;beluga;2
58a863f4ef8bcc.jpg;beluga;0ad50d0d9b06;beluga;2
0d814f53d71953.jpg;beluga;515712b57800;beluga;2
43ec90083c90a7.jpg;beluga;322a18725969;beluga;2
e11989044c75c5.jpg;humpback_whale;290f46e5130c;whale;1
6b872b664e5b31.jpg;bottlenose_dolphin;4b00fe572063;dolphin;0
8a8347fdf27a66.jpg;dusky_dolphin;5f6ed6c21472;dolphin;0
e6bf288efdee36.jpg;blue_whale;0fac54747048;whale;1
64af4b1a72ec7e.jpg;humpback_whale;6dc36b718a80;whale;1
7d8e44eaf7a047.jpg;false_killer_whale;bf2e0d964354;dolphin;0
05c8a742adeb62.jpg;minke_whale;114207cab555;whale;1
4cd17ed5c3d30a.jpg;blue_whale;ddb7eba29775;whale;1
8c129d04d64723.jpg;blue_whale;69054c51f384;whale;1
7c28af260936f6.jpg;beluga;5dc6032fca87;beluga;2
d099f8dcdf4026.jpg;beluga;eccc65753bdd;beluga;2
03533a8227a7e5.jpg;beluga;22da295c8efd;beluga;2
e0e261b4f20612.jpg;beluga;f2ddd02312a7;beluga;2
d83c9eeeef3c13.jpg;dusky_dolphin;7dc14addbd0f;dolphin;0
3b294cfa4c2ce7.jpg;kiler_whale;d500986277d1;whale;1
d00b8fb1427622.jpg;beluga;cb0fed574200;beluga;2
d7cc584f1c1f77.jpg;beluga;115a44bd31e6;beluga;2
b8217fac19d7b6.jpg;southern_right_whale;b619a32033b6;whale;1
2bb32975f59289.jpg;dusky_dolphin;9643b3ae1705;dolphin;0
56051183297eaa.jpg;bottlenose_dolphin;bc1eb2241633;dolphin;0
3b9829f74159b3.jpg;blue_whale;bb76b7b43402;whale;1
a6668926d85f01.jpg;gray_whale;4905c4399fdf;whale;1
7d03f6b6fd9057.jpg;bottlenose_dolphin;c27db73f0e3b;dolphin;0
103565c99f3618.jpg;humpback_whale;62fa4a3355dc;whale;1
e917a6c6c35ea2.jpg;minke_whale;2e0b381d3467;whale;1
0ffacaddfe931d.jpg;humpback_whale;fba54a4061f8;whale;1
847c7e785b6cff.jpg;melon_headed_whale;9749d6aff1ae;whale;1
812b5328cbc756.jpg;spinner_dolphin;5b70bc46a359;dolphin;0
b5e864898d9803.jpg;beluga;4bd685280e05;beluga;2
cb309a8c40c569.jpg;beluga;babd014300b7;beluga;2
77c7564997fa05.jpg;blue_whale;0a1c7d4aa29d;whale;1
9bef1368ee5ef4.jpg;blue_whale;01b50202ba7b;whale;1
0abfc6c96283ca.jpg;gray_whale;432f64decd00;whale;1
be3932a99219c7.jpg;beluga;d775f74a5917;beluga;2
c43961c0b04d03.jpg;bottlenose_dolphin;21ced99780d0;dolphin;0
1733ba80c287cf.jpg;beluga;6da7ae3c5d54;beluga;2
907bff8ac8cd07.jpg;blue_whale;53e1c14c70b9;whale;1
107ba595156ae9.jpg;humpback_whale;03f3d1f0e58f;whale;1
ab1f20b10d9184.jpg;killer_whale;5f6b2a178ecc;dolphin;0
37ae153a5ffd7e.jpg;blue_whale;ce5097142e5a;whale;1
166f4ff578a58d.jpg;short_finned_pilot_whale;8c27f739611a;whale;1
34adc9887b3418.jpg;beluga;c3ac200ead2a;beluga;2
f53a514f2ce16c.jpg;fin_whale;f4a45e49df72;whale;1
d0d86bfd08c755.jpg;spinner_dolphin;c567077d4403;dolphin;0
4b9740b1a5c7c7.jpg;southern_right_whale;8775960de688;whale;1
8cd48a8320c082.jpg;killer_whale;701ec0ab2b1f;dolphin;0
6b8b4405384cb1.jpg;beluga;83d29927addf;beluga;2
5c496154005d02.jpg;beluga;57d273eec3c1;beluga;2
b56bee7bb9ffbd.jpg;beluga;d9bf650750a9;beluga;2
f9629fc6a1b3dc.jpg;beluga;66423582531a;beluga;2
bf572b9244db0f.jpg;bottlenose_dolphin;5f48c2296a0e;dolphin;0
48691ceaefa4c5.jpg;beluga;6c431160f03b;beluga;2
52ba08c46143b9.jpg;humpback_whale;abc24392adc5;whale;1
8f7056cecd1f96.jpg;bottlenose_dolphin;a3c2b1f0ddc4;dolphin;0
0d52f1ba853109.jpg;beluga;afb9b3978217;beluga;2
20919bb32a7aa9.jpg;blue_whale;aa9efed13ac7;whale;1
f1f4ddbbc83767.jpg;dusky_dolphin;f1433502da69;dolphin;0
facb8afd945320.jpg;beluga;9571175872da;beluga;2
8260a292a4742f.jpg;bottlenose_dolphin;b0152780fdd5;dolphin;0
5af4671d6a78be.jpg;bottlenose_dolphin;64c398234574;dolphin;0
552c3908031a3f.jpg;bottlenose_dolphin;02cf681113ce;dolphin;0
8c3aa3a462a1dc.jpg;blue_whale;1c1ab535993d;whale;1
97edbf2917c692.jpg;beluga;79c94459ece0;beluga;2
17d8e1add293ff.jpg;beluga;057e4babf014;beluga;2
351f71fd9a9371.jpg;beluga;7bdf83ff6076;beluga;2
925754858277d0.jpg;bottlenose_dolphin;956562ff2888;dolphin;0
9a71b933852a32.jpg;bottlenose_dolphin;ffbb4e585ff2;dolphin;0
c0f7e9c99d9c0d.jpg;sei_whale;4d493536893a;whale;1
f31779398e43ba.jpg;humpback_whale;2a89c27130dd;whale;1
f605f1bb15c2d4.jpg;beluga;d655c1ba5181;beluga;2
b64f58c67a2fae.jpg;beluga;8ca74f512aa5;beluga;2
7161032f33150a.jpg;blue_whale;99231aefa628;whale;1
2cedd2f6c8a3c6.jpg;melon_headed_whale;04a836470430;whale;1
85a4f3b121fdcc.jpg;humpback_whale;cce836d666b6;whale;1
ccf23d4304d6e1.jpg;bottlenose_dolphin;e69d5f9f8d1e;dolphin;0
cb1dfe35830ad3.jpg;bottlenose_dolphin;38e78862a8b0;dolphin;0
b19f799d2a5bc4.jpg;bottlenose_dolpin;b85ab1fd616f;dolphin;0
18a1d0e1b35e1c.jpg;beluga;4796edfcefec;beluga;2
616c63804d44f1.jpg;bottlenose_dolphin;281504409737;dolphin;0
0fddbc9ad91e8d.jpg;dusky_dolphin;2718b8ec65ac;dolphin;0
2986cccf7d6b71.jpg;killer_whale;1d1c837a48ee;dolphin;0
83ccc284ff89be.jpg;bottlenose_dolphin;bc1eb2241633;dolphin;0
d0f27354d996a0.jpg;bottlenose_dolphin;6e2187299b74;dolphin;0
482ba558d32e33.jpg;killer_whale;1c1c2e402a92;dolphin;0
897e829a1fbb77.jpg;kiler_whale;6ce472444934;whale;1
5b4a7ea15638cb.jpg;melon_headed_whale;314c94a233b2;whale;1
2b960704ba7ea2.jpg;dusky_dolphin;afdb768bcf17;dolphin;0
c38ca08dae9cfa.jpg;killer_whale;1138a9024ee5;dolphin;0
df7321848e7804.jpg;beluga;ae7e930cd7e0;beluga;2
691425bc987298.jpg;blue_whale;37a6656fbd4b;whale;1
b507da4cef5145.jpg;cuviers_beaked_whale;899edbe1d890;whale;1
2b320cfe0ae431.jpg;beluga;5dc6032fca87;beluga;2
f949b9a6d243bf.jpg;spinner_dolphin;62a48ff3ff6d;dolphin;0
307d3682a357e2.jpg;killer_whale;27f53391fdcc;dolphin;0
015f821050cab5.jpg;bottlenose_dolphin;90e2a0133e28;dolphin;0
10a2cd8fbb91fd.jpg;minke_whale;88f17b2d86df;whale;1
ef133a3b8ba284.jpg;melon_headed_whale;5893ea2b7440;whale;1
a9955f6f6006a0.jpg;short_finned_pilot_whale;65cc0b862a30;whale;1
519a98da6ef987.jpg;beluga;0ad50d0d9b06;beluga;2
d175efa948d0a2.jpg;humpback_whale;5ff379d1ea6e;whale;1
d379b163b49530.jpg;southern_right_whale;22fe4db2c442;whale;1
46ff868e94bd26.jpg;beluga;4e0949156bd7;beluga;2
5616ce6c281b28.jpg;beluga;25ab36d404b7;beluga;2
a2137055762c80.jpg;beluga;dba7814e290b;beluga;2
d441a267f02b46.jpg;beluga;f46973e895f7;beluga;2
8983361f60e3e6.jpg;blue_whale;a40fd9b9ed49;whale;1
4f99c2f845d53e.jpg;beluga;985e7d6a8052;beluga;2
f82972f8afe140.jpg;melon_headed_whale;64b74bea2eff;whale;1
ada45cc68c9080.jpg;melon_headed_whale;27ae0e0c4d35;whale;1
1a3538d4f19016.jpg;melon_headed_whale;6d43657d9f78;whale;1
6095c47fbe3fd2.jpg;spinner_dolphin;1013f496c4f0;dolphin;0
6a3f1b00587023.jpg;humpback_whale;a5840d143615;whale;1
d8f035dc23e084.jpg;false_killer_whale;02ac4e3ca497;dolphin;0
0284b124652206.jpg;beluga;982224d06f8c;beluga;2
56ef3023a670c7.jpg;beluga;d218dff09dab;beluga;2
d0d835975ca200.jpg;minke_whale;e8a8b197a2f8;whale;1
ac0be94a36389c.jpg;false_killer_whale;cca9869bbd74;dolphin;0
54189ac9c4a41d.jpg;dusky_dolphin;2195ee66b2c2;dolphin;0
b7834df6dc3a9c.jpg;beluga;124534ac8131;beluga;2
37df63b7608c27.jpg;bottlenose_dolphin;1191a41ee0f4;dolphin;0
6704d4fdce78dd.jpg;beluga;9997a542b869;beluga;2
bbdc7db30821df.jpg;beluga;8dc43144e9cb;beluga;2
e168c713e17828.jpg;dusky_dolphin;822d781b6f5c;dolphin;0
f3235457f2049e.jpg;beluga;9a149b8ff660;beluga;2
7a4181ad361a66.jpg;bottlenose_dolphin;90cfd1801b72;dolphin;0
c5e9f411a63f4a.jpg;dusky_dolphin;7fd9913ba5b3;dolphin;0
3cab56b04c21a9.jpg;bottlenose_dolphin;281504409737;dolphin;0
19e3f6feafed9c.jpg;dusky_dolphin;3db616986dbe;dolphin;0
6852fa0bcacacf.jpg;beluga;1dcfdf84c234;beluga;2
ac6d5844b10b2b.jpg;beluga;29623de1f9a5;beluga;2
825d5b7a3d8215.jpg;beluga;8a99749c1374;beluga;2
b7ed326f220915.jpg;melon_headed_whale;563eb09ccb3a;whale;1
c11ca42cd2412f.jpg;southern_right_whale;6730d355e481;whale;1
ec86c56b0ff9ed.jpg;kiler_whale;b1cbabccefbc;whale;1
38708273239c40.jpg;bottlenose_dolphin;0c7efa8795f5;dolphin;0
54913abe79be92.jpg;bottlenose_dolphin;0e4660baf3f1;dolphin;0
12f4abb225997d.jpg;humpback_whale;a275221aadd0;whale;1
cc81c3371a312f.jpg;humpback_whale;35f898e6595e;whale;1
8e77dc84361235.jpg;beluga;67cb8df71255;beluga;2
f83676b1b3474b.jpg;fin_whale;e9525f5abf43;whale;1
2c2bf757e30eae.jpg;beluga;8f00f465c762;beluga;2
117d505b7b16e9.jpg;blue_whale;eb6066dff13c;whale;1
099aa22b7ea05e.jpg;beluga;5b3b6ec37837;beluga;2
f1dd4cd1de1f42.jpg;false_killer_whale;bf412253bbc2;dolphin;0
82dc5d583b99ad.jpg;beluga;0b1db172a153;beluga;2
29046a2b133a85.jpg;beluga;3a608b68bde4;beluga;2
4e1a8c07031163.jpg;beluga;845491875a4d;beluga;2
4b5e31f0034c9a.jpg;beluga;56ae9c69c443;beluga;2
7d0bfe233bf8a1.jpg;kiler_whale;ef0ddd083fbe;whale;1
bca78fc623592f.jpg;bottlenose_dolphin;5e2c5d4179fc;dolphin;0
932267096b9491.jpg;bottlenose_dolphin;136b6c84830f;dolphin;0
08b596ffff97af.jpg;spinner_dolphin;cd6ccac90b37;dolphin;0
a662d025307347.jpg;spinner_dolphin;41f8f5263ece;dolphin;0
1fa21a26d70f22.jpg;spotted_dolphin;70d7417ee27b;dolphin;0
2027162447eac7.jpg;beluga;02d28c7b1e53;beluga;2
5484ef357ca20e.jpg;beluga;edf59f267081;beluga;2
1bba969b3804f7.jpg;beluga;06ef73efe924;beluga;2
753fd783c85128.jpg;beluga;e6f0bbac59d1;beluga;2
e4df6365a7e1d5.jpg;blue_whale;032db6d0595d;whale;1
501b91b564121d.jpg;beluga;6f147dfda851;beluga;2
2719588b347221.jpg;false_killer_whale;80d72641f44d;dolphin;0
90fe1787df5b96.jpg;beluga;91970ecd7d55;beluga;2
f89ad92cff3d03.jpg;beluga;8deb2171580e;beluga;2
5abc2b97074d88.jpg;dusky_dolphin;e5132a9caae0;dolphin;0
9635a6a90120ae.jpg;minke_whale;ce6e37904aa4;whale;1
8dfb98d8a03ada.jpg;bottlenose_dolphin;7707bd35ad89;dolphin;0
452bc0578f3890.jpg;melon_headed_whale;2a3f08c15e8b;whale;1
3099cfedb513e3.jpg;killer_whale;0a948f6b1de4;dolphin;0
8077738dc0c8ad.jpg;humpback_whale;7c8a4be9a075;whale;1
021541b01f2d99.jpg;rough_toothed_dolphin;843568d8b320;dolphin;0
ace428aae3f4ee.jpg;dusky_dolphin;f1d2107c56ff;dolphin;0
8a74259698468a.jpg;beluga;d9517eb16bd3;beluga;2
c53b74e354338a.jpg;beluga;66423582531a;beluga;2
6380cb1f7eea28.jpg;bottlenose_dolphin;4b00fe572063;dolphin;0
a86d6418068686.jpg;blue_whale;7621381eff99;whale;1
571ac3cea598cd.jpg;blue_whale;bb2a2b80309c;whale;1
6a6019ce099f17.jpg;beluga;92a911160825;beluga;2
ca0b659e2a2521.jpg;bottlenose_dolphin;aff93d9d3356;dolphin;0
f75393d17fa9a8.jpg;beluga;19b638e11443;beluga;2
6966dbf5602c38.jpg;killer_whale;fc6e0cd4638e;dolphin;0
19d2dcffcdd6df.jpg;beluga;77a53f0c3b12;beluga;2
9953cac2971c30.jpg;beluga;84502c5db6bc;beluga;2
c0aeebf31a4310.jpg;gray_whale;6f632b846891;whale;1
42162b7e90f11d.jpg;spinner_dolphin;dc558a586af6;dolphin;0
a771a0c1920ef7.jpg;minke_whale;37aa06573eb6;whale;1
79669dbe0ad3f8.jpg;fin_whale;beb95b6c31d1;whale;1
040d1f3b332e23.jpg;bottlenose_dolphin;73e13d5e4ada;dolphin;0
f94d71be2fc056.jpg;beluga;3a055fad1478;beluga;2
d334665aff5218.jpg;beluga;6ee420295b19;beluga;2
386740ce1f7a87.jpg;beluga;6da7ae3c5d54;beluga;2
63c430285c5d1a.jpg;fin_whale;afe56ce81185;whale;1
